txt,label
"['เรื่อง', 'สะอาด', 'ห้องน้ำ', 'เด็ก', 'ประถม', 'รักษา', 'สะอาด', 'ห้องน้ำ', 'สกปรก', 'กลิ่น', 'ทำ', 'แหล่ง', 'เชื้อ', 'โรค', 'ห้องน้ำ', 'เด็ก', 'หญิง', 'เสี่ยง', 'ติด', 'เชื้อ']",0
"['เรื่อง', 'สะอาด', 'ห้องน้ำ', 'เด็ก', 'ประถม', 'รักษา', 'สะอาด', 'ห้องน้ำ', 'สกปรก', 'กลิ่น', 'ทำ', 'แหล่ง', 'เชื้อ', 'โรค', 'ห้องน้ำ', 'เด็ก', 'หญิง', 'เสี่ยง', 'ติด', 'เชื้อ']",0
"['เรื่อง', 'ห้องน้ำ', 'สกปรก', 'น้ำ', 'ดื่ม', 'ตรวจสอบ', 'เด็ก', 'ห้องน้ำ', 'ดื่ม', 'น้ำ', 'โรง', 'เรียน']",0
"['เรื่อง', 'ห้องน้ำ', 'สกปรก', 'น้ำ', 'ดื่ม', 'ตรวจสอบ', 'เด็ก', 'ห้องน้ำ', 'ดื่ม', 'น้ำ', 'โรง', 'เรียน']",0
"['โรง', 'เรียน', 'เลือก', 'ตอบ', 'ถาม', 'หรอ', 'ถาม', 'เกี่ยว', 'โปรแกรม', 'ซูม', 'โรง', 'เรียน', 'ตอบ', 'แย่']",0
"['โรง', 'เรียน', 'เลือก', 'ตอบ', 'ถาม', 'หรอ', 'ถาม', 'เกี่ยว', 'โปรแกรม', 'ซูม', 'โรง', 'เรียน', 'ตอบ', 'แย่']",0
"['สัญญา', 'เป็นธรรม', 'เรียน', 'ป4', 'บังคับ', 'เซนไม่', 'เซน', 'เรียน']",0
"['คืน', 'อาหาร', 'หรอ']",0
['ดู'],0
"['ปกครอง', 'สะดวกใจ', 'เรียน', 'ค่าย', 'พุทธบุตร']",0
"['เย็น', 'เรียน', 'เสริม', 'เย็น', 'ปล่อย', 'เด็ก', 'เชียร์', 'เต็มที']",0
"['โรง', 'เรียน', 'แก้', 'ชื่อ', 'โพสต์', 'อ่ะ', 'พิจารณา']",0
"['จอด', 'รถ', 'พิจารณา', 'เรื่อง', 'จอด', 'รถ']",0
"['จอด', 'รถ', 'พิจารณา', 'เรื่อง', 'จอด', 'รถ']",0
"['พิจารณา', 'ขับ', 'รถ', 'เทียบ', 'หน้า', 'ตึก', 'จอด', 'ตอน', 'เรียน', 'เว้น', 'จอด']",0
"['รร', 'พิจารณา', 'เรื่อง', 'ขับ', 'รถ', 'วน', 'นร', 'รร']",0
"['รร', 'พิจารณา', 'เรื่อง', 'ขับ', 'รถ', 'วน', 'นร', 'รร']",0
"['รบกวน', 'ชี้', 'แจ้ง']",0
"['จัดสรร', 'เรื่อง', 'จอด', 'รถ', 'รูปแบบ', 'ชัดเจน']",0
"['ลาน', 'จอด', 'ดิน', 'เด็ก', 'เดิน', 'ขับ', 'เบา', 'ฝุ่น']",0
"['ทำ', '3', 'รอบ', 'ค้าง', 'ถัด', 'บิดา']",0
"['ปริมาณ', 'อาทิตย์', 'ลูก', 'แจ้ง', 'ทาน', 'หมู', 'ก้อน', '1', 'ก้อน', 'ซุป', 'ไหว']",0
"['รบกวน', 'คุณครู', 'ปรับปรุง', 'เรื่อง', 'ออกเสียง', 'รล', 'ชัดเจน', 'วิชา', 'ภาษา', 'ไทย', 'ขอบคุณ']",0
"['กระตุก', 'เล่น', 'หยุด']",0
"['กระตุก', 'ค้าง', 'คุณภาพ', 'เสียง', 'ดี', 'ได้ยิน']",0
"['กระตุก', 'ค้าง', 'คุณภาพ', 'เสียง', 'ดี', 'ได้ยิน']",0
"['กระตุก', 'ค้าง', 'คุณภาพ', 'เสียง', 'ดี', 'ได้ยิน']",0
"['กระตุก', 'link', 'ห่วย']",0
"['กระตุก', 'link', 'ห่วย']",0
"['แย่', 'กกกกก']",0
"['รสชาติ', 'อาหาร', 'แย่', 'ไหว', 'เคลียร์']",0
"['รสชาติ', 'อาหาร', 'แย่', 'ไหว', 'เคลียร์']",0
"['รู้สึก', 'อาหาร', 'เหมือน']",0
"['เดือน', 'พัง', 'แย่']",0
"['รู้สึก', 'กระเป๋า', 'กะแบบ']",0
"['ปรับปรุง', 'ด่วน']",0
"['สินค้า', 'คุณภาพ', 'ขา', 'กางเกง']",0
"['เวลา', 'ทำ', 'เรื่อง', 'คืน', 'เงิน']",0
"['บบ', 'ทำ', 'งาน', 'แย่']",0
['รู้สึก'],0
"['กระเป๋า', 'ลูก', 'ตำหนิ', 'แย่', 'ไหว', 'ตำหนิ']",0
['ไหว'],0
"['เพิ่มร้าน', 'ปริมาณ', 'อาหาร', 'ต้องการ', 'ด่วน', 'ม', '5', 'พัก', 'เที่ยง', 'อาหาร', 'ทาน', 'เทอม']",0
"['เพิ่มร้าน', 'อิสลาม', 'ดี']",0
"['เติม', 'เงิน', 'แอพ']",0
"['ล่ม', 'เติม', 'เงิน', 'แอพ']",0
"['ตอน', 'เติม', 'เงิน', 'ลูก', 'พก', 'เงิน', 'สด', 'กิน', 'มื้อ', 'เช้า']",0
"['ห้อง', 'ปกติ', 'คืน', 'นิดเดียว', 'อย่า', 'คืน', 'เน็ต', 'ช่วยเหลือ', 'ระดับ', 'ชั้น', 'คน', 'กรณี', 'ห่วย']",0
"['มาตราการ', 'ต้น', 'ป้องกัน', 'โรง', 'เรียน', 'รู้', 'ดี', 'พื้นที่', 'เสี่ยง', 'เด็ก', 'อันตราย', 'เปล่า']",0
"['มาตรา', 'เบื้อง', 'ต้น', 'ยะง', 'อังคาร', 'โรง', 'เรียน', 'งาน', 'ปัจฉิมนิเทศ', 'เสี่ยง', 'ติด', 'เชื้อ', 'โควิท', '19', 'ระบาด', 'เด็ก', 'กลัว', 'อันตราย', 'เด็ก']",0
"['เด็ก', 'สอบ', 'รีบ', 'เทอม', 'สุดท้าย', 'เสี่ยง', 'ติด', 'โควิท', 'โรง', 'เรียน', 'แถม', 'เสี่ยง', 'ปกครอง', 'คน', 'บ้าน', '“', 'ตรรกะ', '”', 'โรง', 'เรียน', 'ต่ำ', 'แย่']",0
"['รรควร', 'ป้องกัน', 'ห้าม', 'เด็ก', 'นร', 'บ้าน', 'เขต', 'เสี่ยง', 'งด', 'เรียน', 'เรียน', 'ออนไลน์', 'พิเศษ', 'ป้องกัน', 'ต้น']",0
"['ทำ', 'สะอาด', 'ตู้', 'กด', 'น้ำ', 'สกปรก']",0
"['โรงอาหาร', 'รร', 'กิน', 'เบื่อ']",0
"['ดื่ม', 'น้ำ', 'สะอาด', 'กิน', 'อยู๋', 'ตอน', 'เด็ก', 'รสชาติ', 'แปลก', 'ไหว']",0
"['ดื่ม', 'น้ำ', 'สะอาด', 'กิน', 'อยู๋', 'ตอน', 'เด็ก', 'รสชาติ', 'แปลก', 'ไหว']",0
"['ผอ', 'คน', 'อาจารย์', 'ยืน', 'ดู', 'แปลก']",0
"['คน', 'อาจารย์', 'ริม', 'ตัว', 'greenscreen']",0
"['ภาพ', 'พื้น', 'greenscreen', 'รูป', 'โรง', 'เรียน', 'ดี', 'สวย']",0
"['ภาพ', 'รู้สึก', 'ฟัง', 'แนะนำ', 'close', 'ตอน', 'ผอ', 'ดี', 'ตอน', 'แช่']",0
"['intro', 'ดี', 'แน่ใจ', 'ตั้งใจ', 'โลโก้', 'โรง', 'เรียน', 'ดูแตก', 'ฟ้อนต์', 'ตรา', 'โรง', 'เรียน', 'ดู', 'ไหร่']",0
"['มต้น', 'มปลาย', 'สลับ', 'เรียน']",0
"['จิตอาสา', 'บังคับ']",0
"['เรื่อง', 'ชุด', 'จบ', 'เทอม']",0
['เบื่ออ'],0
"['คิวอาร์', 'โค้ด', 'แตก', 'แสกน']",0
"['ปลอด', 'ภัย', 'เด็ก', 'เด็ก', 'โควิดมัน', 'กลัว']",0
"['เด็ก', 'งง', 'เรียน', 'เสี่ยง']",0
"['เสี่ยง', 'เรียน', 'แร้ว']",0
"['โรง', 'แรียน', 'นโยบาย', 'เรียน', 'คู่', 'คี่', 'เด็ก', 'อันตราย', 'เสี่ยง']",0
"['โรง', 'แรียน', 'นโยบาย', 'เรียน', 'คู่', 'คี่', 'เด็ก', 'อันตราย', 'เสี่ยง']",0
"['ลูก', 'ห้อง', 'เรียน', 'ออนไลน์', 'ตัว', 'ลิ้ง', 'เตรียม']",0
"['ตอน', 'ผม', 'เรียน', '500', 'บาท', 'แพง']",0
"['ร้อน', 'กะ', 'ร้อน', 'น', 'ฝุ่น', 'กะเยอะ', 'โอ๊ยยยฟรุ๊ดฟริ๊ดดโว้ยยย']",0
"['ฝาก', 'ดู', 'เรื่อง', 'ฝุ่น', 'ลาน', 'จอด', 'รถ', 'แวลา', 'รถ', 'ขับ', 'ฝุ่น', 'ปูน', 'ปลิว', 'ชัด']",0
"['รถ', 'ดับ', 'เพลิง', 'ฉีด', 'ล้าง', 'ฝุ่น', 'ดิน', 'ดี']",0
"['ผอบ', 'ริหาร', 'ช่าง', 'น้ำหนัก', 'เด็ก', 'สุขภาพ', 'จิต', 'เจอ', 'รถ', 'ติด', 'ถนน', 'บ้าน', 'หก', 'โมง', 'เช้า', 'เบื่อ', 'ออ']",0
"['ตอน', 'บริหารจัดการ', 'เรื่อง', 'จราจร', 'เย็น', 'รถ', 'ติด', 'ขนาด', 'ลอง', 'ยืน', 'ดู', 'ติด', 'ยัน', 'ปากเกร็ด']",0
"['อย่า', 'ตัว', 'ผปค', 'ร้องเรียน', 'บริหารจัดการ', 'แย่', 'ขนาด', 'โรงเรียนชลประทานวิทยา']",0
"['รถ', 'ติด', 'หนัก', 'แก้', 'ปัญหา', 'วิธี', 'ง่อย', 'แย่']",0
"['ผม', 'ถาม', 'ถาม', 'บริหาร', 'ตอบ', 'ถาม', 'ไ้ด้', 'ผม', 'แก้', 'ปัญหา']",0
"['ราคา', 'เทอม', 'epแพง', 'ธรรมดา']",0
"['เด็ก', 'เรียน', 'หญิง', 'คู่', '20', 'บาท', '23', 'หลุด', 'ซื้อ', 'แย่', 'เหมือน', 'พิจารณา']",0
"['โรง', 'เรียน', 'ตัดสินใจ', 'ดี']",0
"['เวลา', 'จอด', 'รถ', 'ดับ', 'เครื่อง', 'ควาท', 'ปลอด', 'ภัย', 'เด็ก']",0
"['เด็ก', 'เดิน', 'ดี', 'ลด', 'เวลา', 'ประตู', '1', 'ลาน', 'จอด', 'รถ', 'สิบ', 'นาที']",0
"['โบว์', 'ราคา', 'แรง', 'ซื้อ', 'แย่', 'เหมือน', 'พิจารณา']",0
"['กลาย', 'รร', 'รถ', 'กี่', 'พัน', 'คัน', 'ห่วย']",0
"['เปน', 'รร', 'ทำ', 'จราจร', 'ติด', 'แก้', 'ปัญหา']",0
"['วน', 'เหมือน', 'เดิม']",0
"['วน', 'ไหม', 'ติด', 'ขนาด', 'วน', 'เหมือน', 'เดิม']",0
"['ห้องน้ำ', 'สกปรก', 'รบกวน', 'ตรวจ']",0
"['อย่า', 'นึก', 'ลูก', 'บ้าน', 'ผปค', 'เจอ', 'รถ', 'ติด', 'ทำ', 'งาน', 'พิจารณา', 'เรื่อง', 'สัก']",0
"['รถ', 'ติด', 'กระทบ', 'แก้', 'ปัญหา', 'จุด']",0
"['พื้น', 'ห้องน้ำ', 'สกปรก']",0
"['ปัญญาอ่อน', 'ขนาด', 'ฝน', 'ตก', 'รอ', 'สั่ง']",0
"['ผอควร', 'ดู', 'จราจร', 'ตอน', 'เช้า', 'ตอน', 'เย็น', 'อย่า', 'มัว', 'นั่ง', 'สั่ง', 'งาน', 'ห้อง', 'แอร์']",0
"['จราจร', 'อัมพาต', 'หาง', 'แถว', 'เส้นทาง', 'รรควร', 'พิจารณา']",0
"['ผนัง', 'ห้องน้ำ', 'รอย', 'ขีด', 'ทำ', 'สะอาด']",0
"['กระทบ', 'วง', 'ผปค', 'รร', 'ปัญหา']",0
"['ลอง', 'ฟัง', 'กระทบ', 'ไหว', 'จ่าย', 'เงิน', 'ลูก', 'คุณภาพ', 'ชีวิต', 'ดี']",0
"['ตอน', 'เลิก', 'เรียน', 'ลำบาก', 'จอด', 'วน']",0
"['แก้', 'ปัญหา', 'จุด', 'ผปค', 'จอด', 'รปภ', 'ก้อ', 'ไล่', 'ล็อก', 'ล้อ', 'ประตู', '5', 'โมง', 'รถ', 'ขยับ', 'แน่']",0
"['รปภต้อง', 'เข้มงวด', 'คน', 'บ่น', 'โรง', 'เรียน', 'ทำ', 'รถ', 'ติด']",0
"['โรง', 'เรียน', 'แก้', 'ปัญหา', 'จราจร', 'ผลัก', 'ภาระ', 'ปกครอง', 'แย่']",0
"['ห้าม', 'รถ', 'ชนิด', 'รร', 'ดี', 'ครู', 'จบ']",0
"['ห้องน้ำ', 'ชาย', 'ประถม', 'ดู', 'เหมือน', 'ปัญหา', 'น้ำ', 'ล้น', 'ตอน', 'กด', 'ชัก', 'โครก', 'ดูแล', 'เรื่อง']",0
"['ปี', 'หน้า', 'บริหาร', 'แย่', 'ผม', 'ลูกย้าย', 'โรง', 'เรียน', 'ดี']",0
"['ผอลง', 'ยืน', 'ดู', 'จอด', 'ยากลำบาก', 'เด็ก', 'ปกครอง']",0
"['อย่า', 'นั่ง', 'ห้อง', 'แอร์', 'ปกครอง', 'คน', 'เค้า', 'เบื่อ', 'ท่าน', 'เต็ม', 'ทน']",0
"['รบกวน', 'รร', 'พิจารณา', 'เรื่อง', 'สะอาด', 'เด็ก', 'สงสาร', 'นั่ง', 'พื้น', 'สั่ง', '…', 'รู้', 'เรื่อง']",0
"['ปัญหา', 'ปัญหา', 'แก้', 'รับฟัง', 'เสียง', 'ผปค', 'หา', 'เงิน', 'รร']",0
"['น้ำ', 'ท่วม', 'รถ', 'ติด', 'ถนน', 'เดือดร้อน', 'รพ', 'ขับ', 'หน้า', 'รร', 'เช้า', 'เย็น', 'รถ', 'ติด', 'รร', 'สอน', 'เด็ก', 'ดี', 'สอน', 'รู้จัก', 'เอาเปรียบ']",0
"['ปัญหา', 'ปกครอง', 'หรอก', 'ปัญหา', 'ท่าน', 'เพิกเฉย', 'เอาเปรียบ']",0
"['กิจกรรม', 'ดี', 'เรื่อง', 'สะอาด', 'ปรับปรุง', 'ครู', 'ใส่', 'รองเท้า', 'เดิน', 'เหยียบพื้น', 'เด็ก', 'อนุบาล', '1', 'นั่ง', 'พื้น', 'กิน', 'กล้วย', 'มือ', 'เด็ก', 'พื้น', 'หน้า', 'ขยี้', 'ตา', 'สุดท้าย', 'ติด', 'โรค', 'มือ', 'เท้า', 'ปาก', 'covid']",0
"['ครู', 'อาจารณ์', 'เชิญ', 'จอด', 'รถ', 'ลาน', 'จอด', 'ฝน', 'ตก', 'ตอน', 'เช้า', 'ตอน', 'เย็น', 'รู้', 'ปัญหา', 'ผปค', 'เรียน']",0
"['ตัว', 'ท่าน', 'สร้าง', 'ลำบาก', 'รรเลย', 'กฏ', 'เข้ม', 'กฏ', 'คน', 'โวยวาย', 'สถานที่', 'เค้า']",0
"['รบกวน', '1600', 'เหมือน', 'เดิม', 'รถ', 'ปกครอง', 'ตัว', 'ล็อค', 'ล้อ', 'จ่าย', 'เสียหาย', 'งั้น', 'รถ', 'สา']",0
"['แบ่ง', 'เหมาะสม', 'เด็กเล็ก', 'เด็ก', 'ปรับปรุง', 'โภชนาการ', 'อาหาร']",0
"['ตัว', 'คน', 'ทำ', 'คน', 'เคารพ', 'กติกา', 'ปัญหา', 'รู้จัก', 'กฏ', 'กติกา', 'สอน', 'ลูก', 'สอน', 'หลาน', 'ล่ะ']",0
"['คน', 'รร', 'ตักเตือน', 'ตอน', 'ประตู', 'เหมือน', 'เดิม']",0
"['หา', 'แก้', 'ปัญหา', 'ดี', 'วาน', 'ผม', 'ติด', 'ลาน', 'จอด', 'รถ', '2', 'ชั่วโมง', 'ผม', 'แถว', '10', 'ปี', 'เจอ', 'รถ', 'ติด', 'ขนาด']",0
"['ผม', 'ดู', 'ปัญหา', 'เฉพาะหน้า', 'ระบาย', 'รถ', 'ลาน', 'จอด', 'ลาน', 'จอด', 'รถ', 'เต็ม', 'รถ', 'ลาน', 'จอด']",0
"['ลูก', 'ชาย', 'คน', 'กิน', 'อร่อย', 'คน', 'อร่อย', 'กิน']",0
"['เจ้าหน้าที่', 'รักษา', 'ปลอด', 'ภัย', 'หน้า', 'ตา', 'คับ', 'พูดจา', 'ดี', 'กริยา', 'มารยาท', 'ดี', 'ทำ', 'ตัว', 'ลึกลับ', 'เหมือน', 'กลัว', 'คน', 'หน้า']",0
"['ผม', 'เลือก', 'ลูก', 'เรียน', 'เอกชนสู้', 'เทอม', 'ศึกษา', 'สภาพ', 'แวดล้อม', 'ดี', 'เจอ', 'ตอน', 'คุ้ม', 'ใช้จ่าย', 'เผม']",0
"['ข้อมูล', 'กรุณา', 'พิจารณา', 'ขอบคุณ']",0
"['แก้', 'ปัญหา', 'ปัญหา', 'จบ', 'สะสม', 'ลุกลาม', 'บาน', 'ปลาย', 'คับ']",0
"['ลาน', 'จอด', 'ทำ', 'ถนน', 'เชื่อมติวานนท์', 'ช่อง', 'เดิม', 'สัก', '100', 'เมตร', 'รถ', 'คน']",0
"['อนุญาต', 'ตอน', 'ดิฉัน', 'คน', 'กระทบ', 'เช้า', 'จราจร', 'ติดขัด', 'การเรียนการสอน', 'เต็ม', 'ระบบ']",0
"['รรควร', 'พิจารณา', 'กระทบ', 'วง', 'ผปค', 'รร']",0
"['ทำ', 'รร', 'กรุณา', 'พิจารณา', 'ประกาศ']",0
"['รถ', 'ติด', 'สาเหตุ', 'รร', 'ประตู', 'รถ', 'นร', 'รถ', 'จอด', 'หน้า', 'รร', 'หนาแน่น', 'รบกวน', 'เจ้าหน้าที่', 'ดู']",0
"['แก้', 'ประตู', 'ตอน', 'เช้า', 'ติด', 'หนัก', 'หน้า', 'รร', 'ป้องกัน']",0
"['เมือ', 'เต็ม', 'รูปแบบ', 'มาตรา', 'เดิม', 'ปรับเปลี่ยน', 'มาตรา', 'เช้า', 'ติด', 'หนัก']",0
"['จราจร', 'อัมพาต', 'หาง', 'แถว', 'เส้นทาง', 'หน้า', 'รร', 'โล่ง', 'เชียว', 'รรควร', 'พิจารณา', 'กระทบ', 'วง', 'ผปค', 'รร']",0
"['ตอน', 'เช้า', 'รถ', 'ผปค', 'จอด', 'ตอน', 'รถ', 'ติด']",0
"['คน', 'เรียน', 'เสริม', 'ลำบาก', 'เหมือน', 'เดิม', 'ไหม', 'รอ', 'ประตู', '5', 'เวลา', '1700', 'นมัน', 'ไหม', 'รร', 'เวลา', 'เห็นใจ']",0
"['รร', 'รู้', 'ปัญหา', 'เรียน', 'แบก', 'กระเป๋า', 'หนัก', 'ปกครอง', 'ทำ', 'งาน', 'จราจร', 'แย่', 'เส้นทาง', 'รถ', 'ติด', 'สนใจ', 'สะดวกสบาย', 'ตัว', 'ผปค', 'เสนอ', 'นิ่ง']",0
"['กรวย', 'บังคับ', 'ประตู', '4', 'ยาม', 'โบก', 'เหมือน', 'เดิม', 'ผปค', 'ประตู', '4', 'ตอน', '4', 'โมง', 'อะคะ']",0
"['รร', 'รู้', 'ปัญหา', 'เรียน', 'แบก', 'กระเป๋า', 'หนัก', 'ปกครอง', 'ทำ', 'งาน', 'จราจร', 'แย่', 'เส้นทาง', 'รถ', 'ติด', 'สนใจ', 'สะดวกสบาย', 'ตัว', 'ผปค', 'เสนอ', 'นิ่ง']",0
"['โรง', 'เรียน', 'สมควร', 'ทำ', 'รถ', 'แอบ', 'จอด', 'ปัญหา', 'รปภ', 'เจ้าหน้าที่', 'ตรวจสอบ', 'เข้มข้น', 'กระทบ', 'ปกครอง', 'จำนวน']",0
"['ปัญญา', 'ปัญหา', 'สอน', 'เด็ก']",0
"['ปกครอง', 'ทำ', 'กฎ', '1', 'ท่าน', 'โรง', 'เรียน', 'ตัดสิน', 'ท่าน', 'ปัญหา', 'รถ', 'ตืด', 'ชั่วโมง', 'รอบ', 'โรง', 'เรียน', 'วิธี', 'แก้', 'ปล่อย', 'ภาระ', 'ปกครอง']",0
"['รถ', 'จอด', 'อย่า', 'ประเภท', 'ตัว', 'จอด', 'แช่', 'เดิน']",0
"['งาน', 'ยอดแย่', '832', 'ปกครอง', 'วุ่นวาย', 'วน', 'จอด', 'รถ', 'เดิน', 'ลูก', 'ยอด', 'มัย', 'รถ', 'ติด', 'แออัด', 'สะสม', 'ยัน', 'สะพานพระราม4จร้า']",0
"['ติด', 'ครึ่ง', 'ชั่วโมง', 'ตอน', 'ตอน', 'จอด', 'เห้อ', 'เหนื่อย', 'แม่', 'ลูก', 'เพลีย', 'โรง', 'เรียน', 'รับฟัง', 'เสียง', 'ปกครอง', 'ใส่', 'เปิดใจ', 'รับฟัง']",0
"['เวลา', 'รรเปิด', 'ระดับ', 'ชั้น', '89', 'กย', 'รร', 'สอบ', 'เรียน', 'มปลาย', 'มต้น', 'สลับ', 'เต็ม', 'รูปแบบ', 'รถ', 'ติด', 'รรชลประทาน', 'เรียน', 'เต็ม', 'ระดับ', 'ชั้น', 'พิจารณา', 'ทำ']",0
"['ติด', 'ครึ่ง', 'ชั่วโมง', 'ตอน', 'ตอน', 'จอด', 'เห้อ', 'เหนื่อย', 'แม่', 'ลูก', 'เพลีย', 'โรง', 'เรียน', 'รับฟัง', 'เสียง', 'ปกครอง', 'ใส่', 'เปิดใจ', 'รับฟัง']",0
"['เวลา', 'ติด', 'ลาน', 'จอด', 'รถ', 'ขยับ', 'เวลา']",0
"['ตาย', 'ผอ', 'สนใจ', 'ผ่อนคลาย', 'โรง', 'เรียน', 'สะดวก', 'โรง', 'เรียน', 'โล่ง']",0
"['รบกวน', 'รร', 'ใส่ใจ', 'ปัญหา', 'ลาม', 'เรื่อง', 'ปรับปรุง', 'แนวทาง', 'จราจร', 'รร', 'เวิร์ค', 'ปรับปรุง']",0
"['ปชช', 'ละแวกติวานนท์', 'แจ้ง', 'วัฒนะ', 'กระทบ', 'จราจร', 'รร', 'เสพ', 'ข่าว', 'ซิ']",0
"['แย่', 'บ้าน', 'ซ', 'รรอัมพรไพศาล', 'บ้าน', '600', 'น', 'ลูก', 'เรียน', 'เสริม', 'เช้า', '730', 'นยัง', 'สาย']",0
"['ต้น', 'ตอ', 'โรง', 'เรียน', 'ทำ', 'จราจร', 'ติด', 'วง', 'รร', 'แก้', 'ปัญหา', 'เร่งด่วน']",0
"['ตอน', 'เย็น', 'ผปค', 'ตัว', 'จอด', 'รถ', 'หน้า', 'รถ', 'จอด', 'ช่อง', 'ใส่', 'เกียร์', 'ว่าง', 'รอ', 'จอด', '2', 'รถ', 'วิ่ง', 'ลำบาก']",0
"['ผม', 'ร้องเรียน', 'ตัว', 'ประท้วง', 'ดี', 'เพาะ', 'โรง', 'เรียนหูทวนลม']",0
"['เทอม', 'โต๊ะ', 'เรียน', 'ปรับปรุง', 'เก่า']",0
"['ฝน', 'ตก', 'ลำบาก', 'พ่อแม่', 'คน', 'รีบ', 'ทำ', 'งาน', 'เห็นใจ']",0
"['อ้าง', 'ฝุ่น', 'เพาะ', 'ตึก', 'เรียน', 'ลาน', 'จอด', 'รถ', 'เด็ก', 'กิน', 'ฝุ่น', 'เต็ม']",0
"['เลือก', 'ปฏิบัต', 'เด็ก', 'อนุบาล', 'บันได', 'ครู', 'เฝ้า', 'บันได', 'แย่', 'แย่']",0
"['ห้อง', 'เรียน', 'ห้องน้ำ', 'ภาชนะ', 'ใส่', 'อาหาร', 'เด็ก', 'บริหาร', 'ดูแล', 'เอาใจใส่', 'เรื่อง', 'มั่ง', 'ยอด', 'แย่']",0
"['ทำ', 'ป้าย', 'วน', 'รถ', '5', 'นาที', 'เนื่อง', 'ตอน', 'ฝน', 'ตก', 'หนัก', 'น้ำ', 'ท่วม', 'พื้นที่', 'โปรด', 'พิจารณา', 'ท่าน']",0
"['รถ', 'ปกครอง', 'เด็ก']",0
"['ติด', 'โครต', 'ถาม', 'จอด', 'เหมือน', 'เดิม', 'พัฒนา', 'ช่วยเหลือ']",0
"['ตอน', 'เดือดร้อน', 'ลูก', 'เรียน', 'อนุบาล', '2', 'ป', '1', 'วน', 'รถ', 'หา', 'จอด', 'รร', 'เวลา', 'ชั่วโมง']",0
"['รรนี่', 'อันตราย', 'รถ', 'ยนต์', 'มอไซต์', 'เดิน', 'จูง', 'ลูก', '2', 'คน', 'สัมภาระ', 'กลัว', 'รถ', 'ชน']",0
"['รรปรับปรุง', 'เรื่อง', 'จอด', 'รถ', 'ทำ', 'เหตุการณ์', 'รถ', 'ติด', 'ดี', 'โวยวาย', 'ทน', 'เป็นอยู่']",0
"['เป็นอยู่', 'หา', 'รร', 'ลูก', 'ตอน', 'สุขภาพ', 'จิต']",0
"['รถ', 'ติด', 'สมควร', 'ประตู', '4', 'ติด', 'เช้า', 'เย็น', 'ปกครอง', 'รถ', 'ทั่วไป', 'พลอย', 'ติด', 'ระบาย', 'รถ', 'บริหาร', 'ดู', 'แย่']",0
"['รถ', 'ติด', 'สมควร', 'ประตู', '4', 'ติด', 'เช้า', 'เย็น', 'ปกครอง', 'รถ', 'ทั่วไป', 'พลอย', 'ติด', 'ระบาย', 'รถ', 'บริหาร', 'ดู', 'แย่']",0
"['ลาน', 'จอด', 'รถ', 'พิจารณา']",0
"['น้อง', 'คน', 'อนุบาล', 'เดิน', 'สงสาร', 'เด็ก', 'ตัว', 'เดิน']",0
"['รร', 'ทำ', 'มาตรการ', 'เด็ดขาด', 'จอด', 'ขับ']",0
"['รบกวน', 'รร', 'ใส่ใจ', 'ปัญหา', 'ลาม', 'เรื่อง', 'ปรับปรุง', 'แนวทาง', 'จราจร', 'รร', 'เวิร์ค', 'ปรับปรุง', 'หา', 'แนวทาง', 'เสียง', 'สะท้อน', 'เดือดร้อน', 'ปกครอง', 'เรื่อง']",0
"['สงสาร', 'เด็ก', 'เดิน', 'ปกครอง', 'ตอน', 'เช้า', 'รีบ', 'ทำ', 'งาน']",0
"['รบกวน', 'รร', 'ใส่ใจ', 'ปัญหา', 'ลาม', 'เรื่อง', 'ปรับปรุง', 'แนวทาง', 'จราจร', 'รร', 'เวิร์ค', 'ปรับปรุง', 'หา', 'แนวทาง', 'เสียง', 'สะท้อน', 'เดือดร้อน', 'ปกครอง', 'เรื่อง']",0
"['คน', 'ปฎิบัติ', 'กฎ', 'ระเบียบ', 'โรง', 'เรียน', 'วาง', 'วุ่นวาย', 'คน', 'ตัว', 'สะดวกสบาย', 'ตัว', 'ทำ', 'วุ่นวาย', 'ยุ่งยาก', 'รอบ']",0
"['หา', 'แก้', 'ปัญหา', 'ดี', 'วาน', 'ผม', 'ติด', 'ลาน', 'จอด', 'รถ', '2', 'ชั่วโมง', 'ผม', 'แถว', '10', 'ปี', 'เจอ', 'รถ', 'ติด', 'ขนาด']",0
"['จัดยาม', 'รรมา', 'โบก', 'รถ', 'ซอย', 'ต้นสน', 'รรหน่อย', 'รถ', 'ติด', 'แย่ง', 'แย่ง', 'ทำ', 'ทำ', 'งาน', 'รร']",0
"['วาน', 'สี่', 'โมง', 'เย็น', 'รู้สึก', 'ดี', 'แจ้ง', 'วัฒนะ', 'เหมือน', 'เดิม', 'รู้สึก', 'แย่', 'โรง', 'เรียน', 'แก้', 'ปัญหา']",0
"['ทำ', 'รร', 'กรุณา', 'พิจารณา', 'ประกาศ', 'ตัว', 'คน', 'สร้าง', 'ปัญหา', 'คน']",0
"['ทำ', 'รร', 'กรุณา', 'พิจารณา', 'ประกาศ', 'ตัว', 'คน', 'สร้าง', 'ปัญหา', 'คน']",0
"['ทำ', 'รร', 'กรุณา', 'พิจารณา', 'ประกาศ', 'ตัว', 'คน', 'สร้าง', 'ปัญหา', 'คน']",0
